item_id,name,category,occasion,weather,gender,style,color,brand,price,rating,website,img,buy_link
1026,Puma Blue Traditional Footwear,Footwear,wedding,cold,female,traditional,blue,Puma,41.21,3.4,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Puma,https://www.ajio.com/search?q=blue+traditional+Footwear
1027,Fossil Green Trendy Bottom,Bottom,party,hot,female,trendy,green,Fossil,37.73,3.4,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Fossil,https://www.nykaafashion.com/search?q=green+trendy+Bottom
1028,Fossil Yellow Sporty Bottom,Bottom,gym,rainy,unisex,sporty,yellow,Fossil,29.0,4.5,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Fossil,https://www.nykaafashion.com/search?q=yellow+sporty+Bottom
1029,Fossil White Sporty Accessory,Accessory,gym,rainy,female,sporty,white,Fossil,32.0,4.5,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.ajio.com/search?q=white+sporty+Accessory
1030,Nike Green Formal Top,Top,interview,cold,unisex,formal,green,Nike,144.61,3.2,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Nike,https://www.myntra.com/search?q=green+formal+Top
1031,Puma Yellow Sporty Bottom,Bottom,casual,hot,male,sporty,yellow,Puma,133.65,3.2,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Puma,https://www.amazon.com/search?q=yellow+sporty+Bottom
1032,Adidas Yellow Formal Top,Top,interview,hot,male,formal,yellow,Adidas,112.43,3.9,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Adidas,https://www.flipkart.com/search?q=yellow+formal+Top
1033,Levi's Black Formal Footwear,Footwear,interview,hot,female,formal,black,Levi's,100.41,4.9,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Levi's,https://www.flipkart.com/search?q=black+formal+Footwear
1034,Zara Black Formal Footwear,Footwear,party,rainy,unisex,formal,black,Zara,105.96,3.3,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Zara,https://www.amazon.com/search?q=black+formal+Footwear
1035,Biba Yellow Trendy Footwear,Footwear,party,hot,unisex,trendy,yellow,Biba,56.17,3.6,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=yellow+trendy+Footwear
1036,H&M Pink Formal Footwear,Footwear,interview,cold,male,formal,pink,H&M,97.38,3.9,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+H&M,https://www.amazon.com/search?q=pink+formal+Footwear
1037,Fossil Black Trendy Top,Top,travel,hot,unisex,trendy,black,Fossil,50.62,3.7,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Fossil,https://www.amazon.com/search?q=black+trendy+Top
1038,H&M Green Formal Bottom,Bottom,office,rainy,unisex,formal,green,H&M,138.21,4.7,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+H&M,https://www.nykaafashion.com/search?q=green+formal+Bottom
1039,Biba Blue Traditional Footwear,Footwear,wedding,hot,male,traditional,blue,Biba,20.44,3.3,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.flipkart.com/search?q=blue+traditional+Footwear
1040,Allen Solly Blue Formal Bottom,Bottom,office,cold,male,formal,blue,Allen Solly,83.76,4.1,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=blue+formal+Bottom
1041,Puma Grey Sporty Footwear,Footwear,gym,cold,male,sporty,grey,Puma,130.62,4.3,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.amazon.com/search?q=grey+sporty+Footwear
1042,Nike Green Traditional Footwear,Footwear,wedding,cold,female,traditional,green,Nike,80.96,4.9,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Nike,https://www.amazon.com/search?q=green+traditional+Footwear
1043,Fossil White Sporty Accessory,Accessory,gym,hot,female,sporty,white,Fossil,114.7,3.9,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.ajio.com/search?q=white+sporty+Accessory
1044,H&M Red Trendy Top,Top,casual,cold,female,trendy,red,H&M,107.35,4.8,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.amazon.com/search?q=red+trendy+Top
1045,Adidas Yellow Traditional Bottom,Bottom,party,rainy,unisex,traditional,yellow,Adidas,98.93,3.1,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Adidas,https://www.ajio.com/search?q=yellow+traditional+Bottom
1046,Adidas Black Formal Bottom,Bottom,interview,cold,female,formal,black,Adidas,65.33,3.5,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Adidas,https://www.nykaafashion.com/search?q=black+formal+Bottom
1047,Allen Solly Yellow Traditional Bottom,Bottom,party,rainy,female,traditional,yellow,Allen Solly,73.17,4.7,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Allen Solly,https://www.amazon.com/search?q=yellow+traditional+Bottom
1048,Biba Green Formal Bottom,Bottom,office,rainy,female,formal,green,Biba,43.36,5.0,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Biba,https://www.amazon.com/search?q=green+formal+Bottom
1049,Zara Grey Formal Accessory,Accessory,office,rainy,female,formal,grey,Zara,34.61,3.3,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Zara,https://www.nykaafashion.com/search?q=grey+formal+Accessory
1050,Puma White Formal Top,Top,wedding,cold,unisex,formal,white,Puma,122.59,4.9,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Puma,https://www.ajio.com/search?q=white+formal+Top
1051,Fossil Green Trendy Bottom,Bottom,travel,cold,male,trendy,green,Fossil,38.62,4.4,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Fossil,https://www.ajio.com/search?q=green+trendy+Bottom
1052,Allen Solly Yellow Trendy Footwear,Footwear,casual,hot,unisex,trendy,yellow,Allen Solly,119.78,4.7,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Allen Solly,https://www.myntra.com/search?q=yellow+trendy+Footwear
1053,Allen Solly Pink Trendy Accessory,Accessory,travel,rainy,unisex,trendy,pink,Allen Solly,45.6,4.7,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.nykaafashion.com/search?q=pink+trendy+Accessory
1054,Allen Solly Black Casual Footwear,Footwear,casual,hot,male,casual,black,Allen Solly,148.49,4.2,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Allen Solly,https://www.nykaafashion.com/search?q=black+casual+Footwear
1055,Biba Yellow Formal Top,Top,office,cold,male,formal,yellow,Biba,29.39,4.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Biba,https://www.myntra.com/search?q=yellow+formal+Top
1056,Allen Solly White Trendy Bottom,Bottom,wedding,rainy,female,trendy,white,Allen Solly,121.96,3.2,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Allen Solly,https://www.myntra.com/search?q=white+trendy+Bottom
1057,Puma Black Sporty Top,Top,casual,rainy,unisex,sporty,black,Puma,21.3,3.9,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Puma,https://www.nykaafashion.com/search?q=black+sporty+Top
1058,H&M Green Trendy Top,Top,travel,cold,unisex,trendy,green,H&M,129.37,3.2,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+H&M,https://www.myntra.com/search?q=green+trendy+Top
1059,Zara White Formal Bottom,Bottom,office,rainy,unisex,formal,white,Zara,84.39,3.3,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Zara,https://www.myntra.com/search?q=white+formal+Bottom
1060,H&M Red Formal Accessory,Accessory,office,cold,unisex,formal,red,H&M,97.4,3.3,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+H&M,https://www.ajio.com/search?q=red+formal+Accessory
1061,Biba Yellow Trendy Bottom,Bottom,wedding,rainy,male,trendy,yellow,Biba,38.23,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Biba,https://www.flipkart.com/search?q=yellow+trendy+Bottom
1062,Manyavar Green Trendy Top,Top,wedding,rainy,male,trendy,green,Manyavar,34.29,4.2,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Manyavar,https://www.flipkart.com/search?q=green+trendy+Top
1063,Nike Grey Trendy Accessory,Accessory,travel,rainy,unisex,trendy,grey,Nike,47.56,3.6,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=grey+trendy+Accessory
1064,Puma Black Trendy Bottom,Bottom,travel,rainy,female,trendy,black,Puma,88.85,4.1,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Puma,https://www.ajio.com/search?q=black+trendy+Bottom
1065,Biba Black Sporty Top,Top,casual,rainy,unisex,sporty,black,Biba,101.1,3.0,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.myntra.com/search?q=black+sporty+Top
1066,Biba Yellow Formal Accessory,Accessory,party,rainy,female,formal,yellow,Biba,102.52,4.6,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.flipkart.com/search?q=yellow+formal+Accessory
1067,H&M Pink Casual Top,Top,travel,cold,unisex,casual,pink,H&M,20.58,3.3,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.myntra.com/search?q=pink+casual+Top
1068,Allen Solly Pink Traditional Footwear,Footwear,wedding,hot,male,traditional,pink,Allen Solly,79.64,4.5,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Allen Solly,https://www.myntra.com/search?q=pink+traditional+Footwear
1069,Fossil Yellow Trendy Footwear,Footwear,travel,hot,female,trendy,yellow,Fossil,127.71,4.9,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Fossil,https://www.ajio.com/search?q=yellow+trendy+Footwear
1070,Levi's Red Sporty Footwear,Footwear,gym,hot,male,sporty,red,Levi's,44.8,3.2,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Levi's,https://www.myntra.com/search?q=red+sporty+Footwear
1071,Biba Blue Trendy Footwear,Footwear,wedding,hot,unisex,trendy,blue,Biba,39.77,3.0,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.flipkart.com/search?q=blue+trendy+Footwear
1072,Zara Blue Formal Top,Top,wedding,cold,male,formal,blue,Zara,148.09,4.3,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Zara,https://www.myntra.com/search?q=blue+formal+Top
1073,H&M Red Traditional Footwear,Footwear,wedding,cold,female,traditional,red,H&M,59.96,4.1,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+H&M,https://www.nykaafashion.com/search?q=red+traditional+Footwear
1074,Levi's Red Trendy Footwear,Footwear,casual,rainy,unisex,trendy,red,Levi's,91.46,3.2,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Levi's,https://www.myntra.com/search?q=red+trendy+Footwear
1075,Manyavar Pink Trendy Accessory,Accessory,travel,rainy,female,trendy,pink,Manyavar,119.78,4.5,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Manyavar,https://www.flipkart.com/search?q=pink+trendy+Accessory
1076,Allen Solly Blue Formal Accessory,Accessory,interview,rainy,unisex,formal,blue,Allen Solly,107.07,4.8,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Allen Solly,https://www.amazon.com/search?q=blue+formal+Accessory
1077,Allen Solly White Trendy Footwear,Footwear,party,rainy,female,trendy,white,Allen Solly,31.64,3.8,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Allen Solly,https://www.myntra.com/search?q=white+trendy+Footwear
1078,Puma White Trendy Accessory,Accessory,party,cold,male,trendy,white,Puma,102.29,3.4,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Puma,https://www.nykaafashion.com/search?q=white+trendy+Accessory
1079,H&M Pink Trendy Footwear,Footwear,travel,rainy,unisex,trendy,pink,H&M,110.24,3.5,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+H&M,https://www.ajio.com/search?q=pink+trendy+Footwear
1080,H&M Blue Formal Bottom,Bottom,office,cold,male,formal,blue,H&M,15.37,3.5,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+H&M,https://www.myntra.com/search?q=blue+formal+Bottom
1081,Biba Yellow Sporty Top,Top,gym,cold,male,sporty,yellow,Biba,15.24,3.9,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Biba,https://www.ajio.com/search?q=yellow+sporty+Top
1082,Allen Solly Red Traditional Top,Top,party,hot,female,traditional,red,Allen Solly,123.3,3.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Allen Solly,https://www.flipkart.com/search?q=red+traditional+Top
1083,H&M Yellow Trendy Footwear,Footwear,casual,hot,female,trendy,yellow,H&M,29.28,3.1,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+H&M,https://www.myntra.com/search?q=yellow+trendy+Footwear
1084,Adidas Green Formal Top,Top,party,rainy,female,formal,green,Adidas,20.39,3.8,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Adidas,https://www.myntra.com/search?q=green+formal+Top
1085,Allen Solly Grey Sporty Footwear,Footwear,travel,rainy,female,sporty,grey,Allen Solly,149.35,4.1,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Allen Solly,https://www.nykaafashion.com/search?q=grey+sporty+Footwear
1086,Zara Grey Trendy Accessory,Accessory,casual,hot,female,trendy,grey,Zara,34.04,4.9,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Zara,https://www.flipkart.com/search?q=grey+trendy+Accessory
1087,Zara Pink Sporty Footwear,Footwear,gym,hot,unisex,sporty,pink,Zara,41.0,3.7,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Zara,https://www.nykaafashion.com/search?q=pink+sporty+Footwear
1088,Manyavar Green Formal Bottom,Bottom,interview,hot,female,formal,green,Manyavar,31.42,3.8,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.amazon.com/search?q=green+formal+Bottom
1089,Manyavar Pink Trendy Footwear,Footwear,party,hot,unisex,trendy,pink,Manyavar,100.55,3.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Manyavar,https://www.myntra.com/search?q=pink+trendy+Footwear
1090,Biba Red Sporty Bottom,Bottom,casual,rainy,female,sporty,red,Biba,50.07,4.4,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Biba,https://www.ajio.com/search?q=red+sporty+Bottom
1091,Biba White Sporty Footwear,Footwear,casual,rainy,male,sporty,white,Biba,36.71,4.6,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Biba,https://www.flipkart.com/search?q=white+sporty+Footwear
1092,Nike Green Sporty Bottom,Bottom,gym,cold,male,sporty,green,Nike,55.31,4.7,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Nike,https://www.ajio.com/search?q=green+sporty+Bottom
1093,Manyavar Black Formal Top,Top,wedding,cold,unisex,formal,black,Manyavar,74.3,4.3,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Manyavar,https://www.nykaafashion.com/search?q=black+formal+Top
1094,Levi's White Sporty Top,Top,gym,rainy,female,sporty,white,Levi's,125.87,4.4,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=white+sporty+Top
1095,Fossil Red Traditional Footwear,Footwear,wedding,hot,female,traditional,red,Fossil,103.4,4.7,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Fossil,https://www.flipkart.com/search?q=red+traditional+Footwear
1096,Adidas Blue Traditional Footwear,Footwear,party,rainy,unisex,traditional,blue,Adidas,121.71,4.3,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Adidas,https://www.nykaafashion.com/search?q=blue+traditional+Footwear
1097,Fossil Green Formal Top,Top,interview,hot,unisex,formal,green,Fossil,60.91,4.5,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Fossil,https://www.myntra.com/search?q=green+formal+Top
1098,Biba White Formal Top,Top,wedding,rainy,male,formal,white,Biba,56.99,4.2,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.amazon.com/search?q=white+formal+Top
1099,Manyavar Yellow Formal Bottom,Bottom,party,cold,female,formal,yellow,Manyavar,62.13,4.8,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=yellow+formal+Bottom
1100,Allen Solly Blue Formal Footwear,Footwear,wedding,hot,unisex,formal,blue,Allen Solly,41.57,4.5,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Allen Solly,https://www.nykaafashion.com/search?q=blue+formal+Footwear
1101,Manyavar Red Formal Bottom,Bottom,wedding,hot,male,formal,red,Manyavar,132.82,4.0,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=red+formal+Bottom
1102,Zara Yellow Casual Top,Top,casual,cold,male,casual,yellow,Zara,80.52,5.0,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Zara,https://www.myntra.com/search?q=yellow+casual+Top
1103,Nike Blue Sporty Bottom,Bottom,gym,hot,male,sporty,blue,Nike,76.96,4.9,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Nike,https://www.amazon.com/search?q=blue+sporty+Bottom
1104,Fossil Blue Sporty Accessory,Accessory,gym,cold,female,sporty,blue,Fossil,41.99,4.4,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Fossil,https://www.flipkart.com/search?q=blue+sporty+Accessory
1105,Biba White Sporty Accessory,Accessory,gym,hot,unisex,sporty,white,Biba,128.91,3.6,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.nykaafashion.com/search?q=white+sporty+Accessory
1106,Allen Solly Pink Sporty Accessory,Accessory,gym,rainy,female,sporty,pink,Allen Solly,22.84,4.4,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Allen Solly,https://www.ajio.com/search?q=pink+sporty+Accessory
1107,Levi's Green Formal Top,Top,interview,cold,female,formal,green,Levi's,46.15,4.5,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=green+formal+Top
1108,Manyavar Grey Formal Bottom,Bottom,interview,cold,unisex,formal,grey,Manyavar,125.16,3.9,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=grey+formal+Bottom
1109,Levi's Black Formal Top,Top,office,hot,unisex,formal,black,Levi's,93.93,4.5,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=black+formal+Top
1110,Allen Solly Black Sporty Footwear,Footwear,gym,rainy,male,sporty,black,Allen Solly,110.8,3.5,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Allen Solly,https://www.flipkart.com/search?q=black+sporty+Footwear
1111,Biba Green Formal Accessory,Accessory,interview,hot,male,formal,green,Biba,77.07,3.2,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Biba,https://www.flipkart.com/search?q=green+formal+Accessory
1112,Biba Grey Sporty Top,Top,casual,hot,unisex,sporty,grey,Biba,99.16,3.0,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.myntra.com/search?q=grey+sporty+Top
1113,Fossil Grey Formal Bottom,Bottom,interview,rainy,male,formal,grey,Fossil,94.98,3.2,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.ajio.com/search?q=grey+formal+Bottom
1114,Fossil Blue Formal Top,Top,interview,rainy,unisex,formal,blue,Fossil,98.67,4.2,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Fossil,https://www.flipkart.com/search?q=blue+formal+Top
1115,Adidas Blue Sporty Top,Top,gym,rainy,unisex,sporty,blue,Adidas,21.47,3.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Adidas,https://www.flipkart.com/search?q=blue+sporty+Top
